PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,COLUPC
1310227,1120,1,GR,1.39,648764,23600026470
1310227,1160,1,GR,1.49,648764,23600026470
1402628,1164,2,GR,2.98,648764,23600026470
1802132,1153,2,GR,2.98,648764,23600026470
1802132,1159,1,GR,1.49,648764,23600026470
1808972,1143,1,GR,1.39,648764,23600026470
1812271,1156,2,GR,2.98,648764,23600026470
1812271,1156,1,GR,1.49,648764,23600026470
1812271,1163,2,GR,2.98,648764,23600026470
1812271,1163,1,GR,1.49,648764,23600026470
1116814,1137,1,GR,1.49,234140,23600026470
1116814,1137,1,GR,1.49,234140,23600026470
1116814,1137,1,GR,1.49,234140,23600026470
1132100,1135,1,GR,1.49,234140,23600026470
1145706,1155,1,GR,1.49,234140,23600026470
1146159,1146,1,GR,1.49,234140,23600026470
1180489,1155,1,GR,1.49,234140,23600026470
1182873,1163,1,GR,1.49,234140,23600026470
1182873,1164,2,GR,2.98,234140,23600026470
1184499,1131,1,GR,1.49,234140,23600026470
1201392,1157,1,GR,1.49,234140,23600026470
1202218,1119,1,GR,1.49,234140,23600026470
1202218,1119,1,GR,1.49,234140,23600026470
1213603,1130,1,GR,1.49,234140,23600026470
1228031,1163,1,GR,1.49,234140,23600026470
1228031,1164,1,GR,1.49,234140,23600026470
1228031,1164,1,GR,1.49,234140,23600026470
1301762,1163,1,GR,1.49,234140,23600026470
1306639,1148,1,GR,1.49,234140,23600026470
1306639,1159,1,GR,1.49,234140,23600026470
1311456,1155,3,GR,4.47,234140,23600026470
1312157,1157,1,GR,1.49,234140,23600026470
1405241,1155,1,GR,1.49,234140,23600026470
1405498,1119,2,GR,2.98,234140,23600026470
1405498,1119,1,GR,1.49,234140,23600026470
1405498,1119,1,GR,1.49,234140,23600026470
1405498,1119,1,GR,1.49,234140,23600026470
1405498,1119,1,GR,1.49,234140,23600026470
1408740,1122,1,GR,1.49,234140,23600026470
1408740,1160,1,GR,1.49,234140,23600026470
1815506,1120,1,GR,1.49,234140,23600026470
1100800,1118,1,GR,1.49,652159,23600026470
1100800,1118,1,GR,1.49,652159,23600026470
1102202,1146,1,GR,1.49,652159,23600026470
1103101,1115,2,GR,2.98,652159,23600026470
1109066,1128,1,GR,1.49,652159,23600026470
1109066,1128,1,GR,1.49,652159,23600026470
1109066,1163,1,GR,1.49,652159,23600026470
1113902,1164,1,GR,1.49,652159,23600026470
1113902,1164,1,GR,1.49,652159,23600026470
1113902,1164,1,GR,1.49,652159,23600026470
1120881,1145,1,GR,1.49,652159,23600026470
1120881,1151,1,GR,1.49,652159,23600026470
1121244,1118,1,GR,1.49,652159,23600026470
1121244,1118,1,GR,1.49,652159,23600026470
1121244,1133,1,GR,1.49,652159,23600026470
1121244,1138,1,GR,1.49,652159,23600026470
1121962,1125,1,GR,1.49,652159,23600026470
1124537,1146,2,GR,2.98,652159,23600026470
1127910,1159,1,GR,1.49,652159,23600026470
1128736,1116,1,GR,1.49,652159,23600026470
1128736,1138,1,GR,1.49,652159,23600026470
1130930,1156,1,GR,1.49,652159,23600026470
1133264,1119,3,GR,4.47,652159,23600026470
1133264,1136,2,GR,2.98,652159,23600026470
1133538,1116,1,GR,1.49,652159,23600026470
1133553,1147,1,GR,1.49,652159,23600026470
1133553,1147,1,GR,1.49,652159,23600026470
1133553,1147,1,GR,1.49,652159,23600026470
1133553,1151,2,GR,2.98,652159,23600026470
1133553,1156,1,GR,1.49,652159,23600026470
1137828,1149,1,GR,1.49,652159,23600026470
1138420,1136,1,GR,1.49,652159,23600026470
1138420,1151,1,GR,1.49,652159,23600026470
1138420,1151,1,GR,1.49,652159,23600026470
1139386,1133,1,GR,1.49,652159,23600026470
1139386,1133,1,GR,1.49,652159,23600026470
1139386,1150,1,GR,1.49,652159,23600026470
1139501,1141,1,GR,1.49,652159,23600026470
1141028,1151,1,GR,1.49,652159,23600026470
1141028,1151,1,GR,1.49,652159,23600026470
1141028,1151,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141028,1163,1,GR,1.49,652159,23600026470
1141382,1132,1,GR,1.49,652159,23600026470
1141390,1146,1,GR,1.49,652159,23600026470
1141838,1146,1,GR,1.49,652159,23600026470
1141838,1146,1,GR,1.49,652159,23600026470
1141838,1146,1,GR,1.49,652159,23600026470
1142323,1120,1,GR,1.49,652159,23600026470
1143487,1134,1,GR,1.49,652159,23600026470
1143503,1122,1,GR,1.49,652159,23600026470
1143800,1133,2,GR,2.98,652159,23600026470
1144949,1159,1,GR,1.49,652159,23600026470
1144949,1159,1,GR,1.49,652159,23600026470
1144949,1159,1,GR,1.49,652159,23600026470
1145128,1127,1,GR,1.49,652159,23600026470
1145128,1160,1,GR,1.49,652159,23600026470
1145839,1150,1,GR,1.49,652159,23600026470
1145839,1150,1,GR,1.49,652159,23600026470
1145839,1158,1,GR,1.49,652159,23600026470
1145839,1158,1,GR,1.49,652159,23600026470
1145839,1158,1,GR,1.49,652159,23600026470
1147256,1158,1,GR,1.49,652159,23600026470
1147629,1137,1,GR,1.49,652159,23600026470
1148007,1147,2,GR,2.98,652159,23600026470
1148262,1155,1,GR,1.49,652159,23600026470
1148585,1147,1,GR,1.49,652159,23600026470
1149682,1162,1,GR,1.49,652159,23600026470
1149682,1162,1,GR,1.49,652159,23600026470
1149682,1162,1,GR,1.49,652159,23600026470
1152009,1153,1,GR,1.49,652159,23600026470
1152009,1156,2,GR,2.98,652159,23600026470
1152009,1163,1,GR,1.49,652159,23600026470
1183897,1136,1,GR,1.49,652159,23600026470
1183897,1136,1,GR,1.49,652159,23600026470
1183897,1136,1,GR,1.49,652159,23600026470
1192872,1152,1,GR,1.49,652159,23600026470
1194837,1164,3,GR,4.47,652159,23600026470
1196642,1151,1,GR,1.49,652159,23600026470
1201020,1160,1,GR,1.49,652159,23600026470
1202465,1146,1,GR,1.49,652159,23600026470
1202465,1146,1,GR,1.49,652159,23600026470
1202465,1146,1,GR,1.49,652159,23600026470
1202705,1119,1,GR,1.49,652159,23600026470
1202705,1119,1,GR,1.49,652159,23600026470
1213165,1163,1,GR,1.49,652159,23600026470
1213165,1163,1,GR,1.49,652159,23600026470
1213785,1147,1,GR,1.49,652159,23600026470
1213785,1147,1,GR,1.49,652159,23600026470
1213983,1145,1,GR,1.49,652159,23600026470
1213983,1145,1,GR,1.49,652159,23600026470
1213983,1145,1,GR,1.49,652159,23600026470
1214213,1127,1,GR,1.49,652159,23600026470
1214213,1127,1,GR,1.49,652159,23600026470
1214213,1161,1,GR,1.49,652159,23600026470
1214213,1161,1,GR,1.49,652159,23600026470
1214692,1146,1,GR,1.49,652159,23600026470
1214692,1156,1,GR,1.49,652159,23600026470
1217158,1150,1,GR,1.49,652159,23600026470
1219360,1143,1,GR,1.49,652159,23600026470
1224378,1143,1,GR,1.49,652159,23600026470
1224725,1164,1,GR,1.49,652159,23600026470
1227017,1146,1,GR,1.49,652159,23600026470
1229609,1156,1,GR,1.49,652159,23600026470
1245241,1122,1,GR,1.49,652159,23600026470
1245241,1122,1,GR,1.49,652159,23600026470
1245241,1122,1,GR,1.49,652159,23600026470
1245241,1132,1,GR,1.49,652159,23600026470
1245241,1132,1,GR,1.49,652159,23600026470
1245704,1126,1,GR,1.49,652159,23600026470
1245704,1128,1,GR,1.49,652159,23600026470
1246108,1146,1,GR,1.49,652159,23600026470
1246108,1146,1,GR,1.49,652159,23600026470
1246108,1146,1,GR,1.49,652159,23600026470
1246108,1151,3,GR,4.47,652159,23600026470
1246108,1164,1,GR,1.49,652159,23600026470
1246108,1164,1,GR,1.49,652159,23600026470
1246108,1164,1,GR,1.49,652159,23600026470
1246876,1150,1,GR,1.49,652159,23600026470
1247452,1144,1,GR,1.49,652159,23600026470
1247452,1144,1,GR,1.49,652159,23600026470
1247452,1144,1,GR,1.49,652159,23600026470
1249870,1151,1,GR,1.49,652159,23600026470
1300228,1117,1,GR,1.49,652159,23600026470
1302596,1118,1,GR,1.49,652159,23600026470
1302596,1118,1,GR,1.49,652159,23600026470
1303750,1161,1,GR,1.49,652159,23600026470
1306936,1132,1,GR,1.49,652159,23600026470
1306936,1132,1,GR,1.49,652159,23600026470
1306936,1132,1,GR,1.49,652159,23600026470
1306936,1132,1,GR,1.49,652159,23600026470
1306936,1156,2,GR,2.98,652159,23600026470
1308981,1122,1,GR,1.49,652159,23600026470
1308981,1122,1,GR,1.49,652159,23600026470
1308981,1122,1,GR,1.49,652159,23600026470
1309146,1119,3,GR,4.47,652159,23600026470
1313445,1155,1,GR,1.49,652159,23600026470
1313445,1155,1,GR,1.49,652159,23600026470
1315036,1115,1,GR,1.49,652159,23600026470
1315036,1139,1,GR,1.49,652159,23600026470
1315549,1126,1,GR,1.49,652159,23600026470
1316398,1156,5,GR,7.45,652159,23600026470
1317891,1152,3,GR,4.47,652159,23600026470
1319079,1128,2,GR,2.98,652159,23600026470
1319467,1152,1,GR,1.49,652159,23600026470
1319467,1152,1,GR,1.49,652159,23600026470
1319467,1152,1,GR,1.49,652159,23600026470
1319467,1159,1,GR,1.49,652159,23600026470
1319467,1160,1,GR,1.49,652159,23600026470
1319467,1160,1,GR,1.49,652159,23600026470
1319467,1160,1,GR,1.49,652159,23600026470
1324293,1116,3,GR,4.47,652159,23600026470
1401471,1147,1,GR,1.49,652159,23600026470
1401471,1151,1,GR,1.49,652159,23600026470
1401471,1156,1,GR,1.49,652159,23600026470
1401471,1157,1,GR,1.49,652159,23600026470
1401471,1161,1,GR,1.49,652159,23600026470
1402537,1117,1,GR,1.49,652159,23600026470
1402834,1130,1,GR,1.49,652159,23600026470
1402834,1132,1,GR,1.49,652159,23600026470
1402834,1160,1,GR,1.49,652159,23600026470
1403188,1152,1,GR,1.49,652159,23600026470
1406207,1133,1,GR,1.49,652159,23600026470
1406280,1138,1,GR,1.49,652159,23600026470
1407866,1156,1,GR,1.49,652159,23600026470
1408567,1162,1,GR,1.49,652159,23600026470
1804286,1155,1,GR,1.49,652159,23600026470
1804690,1155,1,GR,1.49,652159,23600026470
1809079,1119,1,GR,1.49,652159,23600026470
1811455,1118,1,GR,1.49,652159,23600026470
1811455,1118,1,GR,1.49,652159,23600026470
1811455,1118,1,GR,1.49,652159,23600026470
1811455,1119,1,GR,1.49,652159,23600026470
1811455,1119,1,GR,1.49,652159,23600026470
1811455,1119,1,GR,1.49,652159,23600026470
1811455,1140,1,GR,1.49,652159,23600026470
1811455,1147,3,GR,4.47,652159,23600026470
1811455,1156,1,GR,1.49,652159,23600026470
1812230,1146,1,GR,1.49,652159,23600026470
1812230,1146,1,GR,1.49,652159,23600026470
1812230,1146,1,GR,1.49,652159,23600026470
1812305,1155,3,GR,4.47,652159,23600026470
1815746,1161,1,GR,1.49,652159,23600026470
1128470,1144,1,GR,1.49,266596,23600026470
1128736,1123,1,GR,1.39,266596,23600026470
1128736,1137,1,GR,1.49,266596,23600026470
1809541,1126,1,GR,1.49,266596,23600026470
1107243,1156,1,GR,1.49,259111,23600026470
1120881,1119,2,GR,2.78,259111,23600026470
1142687,1151,1,GR,1.49,259111,23600026470
1195578,1152,1,GR,1.49,259111,23600026470
1219360,1124,1,GR,1.39,259111,23600026470
1219360,1151,1,GR,1.49,259111,23600026470
1219899,1161,2,GR,2.98,259111,23600026470
1407395,1134,1,GR,1.49,259111,23600026470
3101055,1160,1,GR,1.35,257006,23600026470
3101055,1160,1,GR,1.35,257006,23600026470
3101089,1128,1,GR,1.35,257006,23600026470
3130633,1121,3,GR,4.05,257006,23600026470
3130633,1144,2,GR,2.7,257006,23600026470
3130633,1150,2,GR,2.7,257006,23600026470
3130633,1163,2,GR,2.7,257006,23600026470
3131649,1134,1,GR,1.35,257006,23600026470
3137521,1148,1,GR,1.35,257006,23600026470
3303628,1129,1,GR,1.35,257006,23600026470
3310094,1143,1,GR,1.35,257006,23600026470
3310987,1151,2,GR,2.7,257006,23600026470
3313569,1144,1,GR,1.35,257006,23600026470
3317685,1148,1,GR,1.35,257006,23600026470
3343715,1124,1,GR,1.35,257006,23600026470
3351189,1126,1,GR,1.35,257006,23600026470
3358846,1156,1,GR,1.35,257006,23600026470
3394544,1122,1,GR,1.35,257006,23600026470
3394544,1122,1,GR,1.35,257006,23600026470
3395129,1134,3,GR,4.05,257006,23600026470
3804260,1149,1,GR,1.35,257006,23600026470
3804260,1160,1,GR,1.35,257006,23600026470
3806257,1157,1,GR,1.35,257006,23600026470
3809608,1156,1,GR,1.35,257006,23600026470
3835595,1149,1,GR,1.35,257006,23600026470
3840884,1157,1,GR,1.35,257006,23600026470
3842948,1115,1,GR,1.35,257006,23600026470
3101147,1129,2,GR,2.66,228037,23600026470
3343178,1138,2,GR,2.38,228037,23600026470
3347427,1119,1,GR,1.33,228037,23600026470
3351189,1160,2,GR,2.66,228037,23600026470
3395129,1116,4,GR,5.32,228037,23600026470
3395129,1120,2,GR,2.18,228037,23600026470
3395129,1122,2,GR,2.66,228037,23600026470
3395129,1134,2,GR,2.66,228037,23600026470
3395129,1141,2,GR,2.66,228037,23600026470
3395129,1146,3,GR,3.99,228037,23600026470
3395129,1165,3,GR,3.99,228037,23600026470
3806992,1138,1,GR,1.19,228037,23600026470
3806992,1160,1,GR,1.33,228037,23600026470
3812321,1142,1,GR,1.33,228037,23600026470
3112995,1133,2,GR,2.46,264075,23600026470
3112995,1160,4,GR,5,264075,23600026470
3112995,1162,1,GR,1.33,264075,23600026470
3112995,1165,1,GR,1.33,264075,23600026470
3118075,1131,1,GR,1.23,264075,23600026470
3131649,1132,1,GR,1.23,264075,23600026470
3133033,1125,2,GR,2.46,264075,23600026470
3133033,1153,1,GR,1.25,264075,23600026470
3134403,1137,1,GR,1.23,264075,23600026470
3134403,1151,1,GR,1.25,264075,23600026470
3134403,1155,1,GR,1.25,264075,23600026470
3134403,1157,1,GR,1.25,264075,23600026470
3134403,1164,2,GR,2.66,264075,23600026470
3134403,1165,2,GR,2.66,264075,23600026470
3134569,1161,3,GR,3.75,264075,23600026470
3134650,1135,3,GR,3.69,264075,23600026470
3135673,1139,1,GR,1.23,264075,23600026470
3135673,1158,1,GR,1.25,264075,23600026470
3136127,1157,1,GR,1.25,264075,23600026470
3136614,1137,1,GR,1.23,264075,23600026470
3136614,1159,1,GR,1.25,264075,23600026470
3136820,1158,1,GR,1.25,264075,23600026470
3136820,1164,2,GR,2.66,264075,23600026470
3137539,1143,1,GR,1.25,264075,23600026470
3138032,1163,1,GR,1.33,264075,23600026470
3141127,1164,1,GR,1.33,264075,23600026470
3300483,1160,1,GR,1.25,264075,23600026470
3303628,1148,2,GR,2.5,264075,23600026470
3303628,1156,1,GR,1.25,264075,23600026470
3303628,1163,1,GR,1.33,264075,23600026470
3310094,1139,1,GR,1.23,264075,23600026470
3310094,1157,1,GR,1.25,264075,23600026470
3314575,1160,1,GR,1.25,264075,23600026470
3314575,1163,1,GR,1.33,264075,23600026470
3318501,1164,2,GR,2.66,264075,23600026470
3323071,1144,1,GR,1.25,264075,23600026470
3327346,1164,1,GR,1.33,264075,23600026470
3329136,1125,1,GR,1.23,264075,23600026470
3333229,1125,2,GR,2.46,264075,23600026470
3338723,1141,1,GR,1.25,264075,23600026470
3338723,1148,1,GR,1.25,264075,23600026470
3338723,1156,1,GR,1.25,264075,23600026470
3338723,1162,1,GR,1.33,264075,23600026470
3339135,1151,2,GR,2.5,264075,23600026470
3339408,1147,1,GR,1.25,264075,23600026470
3343715,1129,1,GR,1.23,264075,23600026470
3343715,1131,1,GR,1.23,264075,23600026470
3343715,1132,1,GR,1.23,264075,23600026470
3343715,1135,1,GR,1.23,264075,23600026470
3343715,1137,1,GR,1.23,264075,23600026470
3343715,1144,1,GR,1.25,264075,23600026470
3343715,1147,1,GR,1.25,264075,23600026470
3343715,1151,1,GR,1.25,264075,23600026470
3343715,1160,1,GR,1.25,264075,23600026470
3343715,1165,1,GR,1.33,264075,23600026470
3347765,1130,3,GR,3.69,264075,23600026470
3348979,1144,2,GR,2.5,264075,23600026470
3348979,1150,2,GR,2.5,264075,23600026470
3350348,1147,1,GR,1.25,264075,23600026470
3350348,1149,2,GR,2.5,264075,23600026470
3350348,1156,2,GR,2.5,264075,23600026470
3353599,1160,1,GR,1.25,264075,23600026470
3354993,1162,1,GR,1.33,264075,23600026470
3359174,1134,1,GR,1.23,264075,23600026470
3369835,1134,1,GR,1.23,264075,23600026470
3376251,1165,1,GR,1.33,264075,23600026470
3377754,1130,1,GR,1.23,264075,23600026470
3396127,1136,1,GR,1.23,264075,23600026470
3396127,1163,1,GR,1.33,264075,23600026470
3800565,1124,1,GR,1.23,264075,23600026470
3800565,1134,1,GR,1.23,264075,23600026470
3800565,1165,1,GR,1.33,264075,23600026470
3821553,1149,3,GR,3.75,264075,23600026470
3826396,1164,2,GR,2.66,264075,23600026470
3827915,1142,1,GR,1.25,264075,23600026470
3833129,1123,1,GR,1.23,264075,23600026470
3834788,1123,1,GR,1.23,264075,23600026470
3835942,1155,1,GR,1.25,264075,23600026470
3835942,1162,1,GR,1.33,264075,23600026470
3836924,1122,1,GR,1.23,264075,23600026470
3837807,1163,1,GR,1.33,264075,23600026470
3101188,1116,1,GR,1.09,233779,23600026470
3104117,1154,1,GR,1.09,233779,23600026470
3104117,1162,1,GR,1.09,233779,23600026470
3104851,1160,2,GR,2.18,233779,23600026470
3104851,1164,3,GR,3.27,233779,23600026470
3106419,1159,1,GR,1.09,233779,23600026470
3107417,1119,1,GR,1.09,233779,23600026470
3109801,1129,1,GR,1.09,233779,23600026470
3112235,1114,1,GR,1.09,233779,23600026470
3112235,1125,1,GR,1.09,233779,23600026470
3112235,1143,1,GR,1.09,233779,23600026470
3114678,1127,1,GR,1.09,233779,23600026470
3117317,1161,2,GR,2.18,233779,23600026470
3118075,1117,1,GR,1.09,233779,23600026470
3119727,1130,1,GR,1.09,233779,23600026470
3119727,1133,1,GR,1.09,233779,23600026470
3119727,1163,1,GR,1.09,233779,23600026470
3119891,1125,1,GR,1.09,233779,23600026470
3120667,1134,1,GR,1.09,233779,23600026470
3122267,1138,1,GR,1.09,233779,23600026470
3122648,1136,1,GR,1.09,233779,23600026470
3122648,1148,1,GR,1.09,233779,23600026470
3122648,1149,1,GR,1.09,233779,23600026470
3122648,1152,1,GR,1.09,233779,23600026470
3122648,1161,2,GR,2.18,233779,23600026470
3122788,1154,1,GR,1.09,233779,23600026470
3128678,1114,1,GR,1.09,233779,23600026470
3128777,1115,1,GR,1.09,233779,23600026470
3128777,1154,2,GR,2.18,233779,23600026470
3130260,1119,1,GR,1.09,233779,23600026470
3130633,1126,3,GR,3.27,233779,23600026470
3131649,1129,2,GR,2.18,233779,23600026470
3131698,1114,2,GR,2.18,233779,23600026470
3132548,1123,1,GR,1.09,233779,23600026470
3133041,1148,1,GR,1.09,233779,23600026470
3133462,1123,1,GR,1.09,233779,23600026470
3134783,1152,1,GR,1.09,233779,23600026470
3136259,1150,1,GR,1.09,233779,23600026470
3136838,1159,2,GR,2.18,233779,23600026470
3136838,1159,1,GR,1.09,233779,23600026470
3138362,1153,1,GR,1.09,233779,23600026470
3139147,1146,1,GR,1.09,233779,23600026470
3304071,1152,1,GR,1.09,233779,23600026470
3304071,1165,1,GR,1.09,233779,23600026470
3307678,1130,2,GR,2.18,233779,23600026470
3307678,1130,1,GR,1.09,233779,23600026470
3307678,1162,3,GR,3.27,233779,23600026470
3309393,1146,3,GR,3.27,233779,23600026470
3310987,1135,2,GR,2.18,233779,23600026470
3311829,1126,1,GR,1.09,233779,23600026470
3311829,1155,3,GR,3.27,233779,23600026470
3314179,1132,1,GR,1.09,233779,23600026470
3314179,1142,1,GR,1.09,233779,23600026470
3314625,1131,2,GR,2.18,233779,23600026470
3320507,1161,2,GR,2.18,233779,23600026470
3322040,1146,1,GR,1.09,233779,23600026470
3322560,1125,1,GR,1.09,233779,23600026470
3323386,1120,2,GR,2.18,233779,23600026470
3323386,1127,1,GR,1.09,233779,23600026470
3325605,1118,6,GR,6.54,233779,23600026470
3325605,1155,2,GR,2.18,233779,23600026470
3327304,1126,1,GR,1.09,233779,23600026470
3329136,1142,1,GR,1.09,233779,23600026470
3332726,1124,1,GR,1.09,233779,23600026470
3335273,1128,1,GR,1.09,233779,23600026470
3340562,1135,1,GR,1.09,233779,23600026470
3343079,1139,1,GR,1.09,233779,23600026470
3343715,1139,1,GR,1.09,233779,23600026470
3343715,1154,1,GR,1.09,233779,23600026470
3343715,1162,1,GR,1.09,233779,23600026470
3346643,1164,3,GR,3.27,233779,23600026470
3347104,1135,2,GR,2.18,233779,23600026470
3347104,1142,1,GR,1.09,233779,23600026470
3350595,1115,1,GR,1.09,233779,23600026470
3351411,1117,1,GR,1.09,233779,23600026470
3356279,1154,1,GR,1.09,233779,23600026470
3356584,1152,2,GR,2.18,233779,23600026470
3358507,1156,1,GR,1.09,233779,23600026470
3361170,1126,1,GR,1.09,233779,23600026470
3362418,1165,1,GR,1.09,233779,23600026470
3370205,1115,1,GR,1.09,233779,23600026470
3374850,1147,1,GR,1.09,233779,23600026470
3374850,1159,2,GR,2.18,233779,23600026470
3375709,1120,2,GR,2.18,233779,23600026470
3375709,1125,2,GR,2.18,233779,23600026470
3375709,1134,2,GR,2.18,233779,23600026470
3375709,1149,6,GR,6.54,233779,23600026470
3375709,1151,4,GR,4.36,233779,23600026470
3375709,1154,1,GR,1.09,233779,23600026470
3377341,1121,1,GR,1.09,233779,23600026470
3393512,1139,1,GR,1.09,233779,23600026470
3397604,1121,2,GR,2.18,233779,23600026470
3401653,1123,1,GR,1.09,233779,23600026470
3402263,1131,2,GR,2.18,233779,23600026470
3402545,1154,1,GR,1.09,233779,23600026470
3805812,1154,1,GR,1.09,233779,23600026470
3815043,1157,1,GR,1.09,233779,23600026470
3815043,1157,1,GR,1.09,233779,23600026470
3815043,1157,1,GR,1.09,233779,23600026470
3815043,1165,4,GR,4.36,233779,23600026470
3817031,1163,3,GR,3.27,233779,23600026470
3820431,1129,2,GR,2.18,233779,23600026470
3820449,1153,1,GR,1.09,233779,23600026470
3825828,1133,1,GR,1.09,233779,23600026470
